"Date","Time","Open","High","Low","Close","Up","Down","Volume"
01/02/2025,14:10,5860.53,5861.61,5857.42,5860.83,7938,7287,15225.00
01/02/2025,14:15,5860.84,5869.55,5860.24,5866.91,11245,8056,19301.00
01/02/2025,14:20,5866.92,5866.92,5862.34,5866.58,8743,8605,17348.00
01/02/2025,14:25,5867.05,5870.49,5864.93,5868.13,9862,9255,19117.00
01/02/2025,14:30,5868.06,5869.96,5866.63,5867.65,8612,9060,17672.00
01/02/2025,14:35,5867.59,5876.01,5864.28,5867.36,12773,14554,27327.00
01/02/2025,14:40,5867.45,5867.50,5859.18,5861.87,11758,12374,24132.00
01/02/2025,14:45,5861.87,5866.21,5861.64,5863.88,13526,12029,25555.00
01/02/2025,14:50,5864.17,5870.32,5863.38,5868.03,18066,14865,32931.00
01/02/2025,14:55,5867.99,5873.08,5863.98,5864.67,29285,28269,57554.00
01/02/2025,15:00,5864.63,5870.46,5861.45,5868.55,101494,546524,648018.00
01/03/2025,08:35,5891.07,5909.62,5891.07,5904.76,22955,89294,112249.00
01/03/2025,08:40,5904.53,5917.26,5900.06,5917.00,21588,16912,38500.00
01/03/2025,08:45,5917.06,5918.03,5914.26,5916.25,19200,16010,35210.00
01/03/2025,08:50,5916.26,5917.13,5898.50,5901.63,17455,22828,40283.00
01/03/2025,08:55,5901.35,5904.79,5892.07,5898.92,16698,14504,31202.00
01/03/2025,09:00,5899.03,5903.15,5897.51,5902.75,14450,12512,26962.00
01/03/2025,09:05,5903.62,5914.22,5897.90,5914.22,17420,12258,29678.00
01/03/2025,09:10,5914.19,5917.10,5910.15,5914.75,15027,12729,27756.00
01/03/2025,09:15,5914.81,5916.67,5901.67,5905.33,13897,12376,26273.00
01/03/2025,09:20,5905.36,5908.82,5895.95,5898.92,14368,14355,28723.00
01/03/2025,09:25,5899.37,5902.42,5888.66,5901.28,14523,13604,28127.00
01/03/2025,09:30,5901.21,5906.11,5900.06,5905.63,11805,10042,21847.00
01/03/2025,09:35,5905.42,5908.48,5899.52,5908.12,11172,10730,21902.00
01/03/2025,09:40,5908.31,5914.23,5905.74,5908.36,15134,9736,24870.00
01/03/2025,09:45,5908.64,5917.82,5908.64,5914.22,14917,9475,24392.00
01/03/2025,09:50,5914.05,5916.40,5910.55,5913.12,10714,8681,19395.00
01/03/2025,09:55,5913.14,5914.76,5908.12,5910.44,9492,8986,18478.00
01/03/2025,10:00,5910.29,5916.09,5908.61,5914.88,11839,8142,19981.00
01/03/2025,10:05,5914.94,5921.07,5913.34,5919.08,11192,10497,21689.00
01/03/2025,10:10,5919.04,5919.10,5906.35,5908.17,8581,10850,19431.00
01/03/2025,10:15,5908.14,5909.43,5905.20,5908.51,9598,7236,16834.00
01/03/2025,10:20,5908.43,5910.40,5907.03,5910.19,8635,7540,16175.00
01/03/2025,10:25,5910.53,5914.86,5909.82,5913.27,10261,8347,18608.00
01/03/2025,10:30,5913.27,5919.77,5912.88,5919.77,10651,8583,19234.00
01/03/2025,10:35,5919.79,5925.57,5919.37,5925.50,10252,8370,18622.00
01/03/2025,10:40,5925.52,5929.03,5922.59,5927.00,10184,8100,18284.00
01/03/2025,10:45,5926.81,5931.01,5926.53,5930.31,9113,7111,16224.00
01/03/2025,10:50,5930.29,5931.66,5928.96,5931.13,8814,6722,15536.00
01/03/2025,10:55,5931.08,5932.81,5930.50,5931.83,8653,8905,17558.00
01/03/2025,11:00,5931.81,5932.70,5927.01,5927.29,7316,7079,14395.00
01/03/2025,11:05,5927.26,5931.21,5927.26,5931.03,8945,6711,15656.00
01/03/2025,11:10,5931.01,5932.98,5930.33,5930.44,6707,7972,14679.00
01/03/2025,11:15,5930.43,5931.48,5926.60,5926.63,6838,9105,15943.00
01/03/2025,11:20,5926.59,5931.38,5924.86,5924.95,6952,9055,16007.00
01/03/2025,11:25,5925.00,5928.66,5924.34,5928.64,7430,6114,13544.00
01/03/2025,11:30,5928.65,5931.38,5925.04,5925.09,6872,7026,13898.00
01/03/2025,11:35,5925.07,5927.28,5923.49,5926.38,6798,4900,11698.00
01/03/2025,11:40,5926.37,5927.28,5925.54,5926.80,5879,5070,10949.00
01/03/2025,11:45,5926.92,5928.27,5926.25,5926.42,7038,6038,13076.00
01/03/2025,11:50,5926.49,5927.53,5924.70,5927.33,7807,7668,15475.00
01/03/2025,11:55,5927.33,5930.00,5927.33,5928.67,7523,6435,13958.00
01/03/2025,12:00,5928.74,5930.55,5928.31,5929.96,6446,5122,11568.00
01/03/2025,12:05,5929.99,5930.92,5925.95,5927.93,5985,9064,15049.00
01/03/2025,12:10,5928.01,5930.37,5927.41,5929.57,6299,4769,11068.00
01/03/2025,12:15,5929.57,5931.10,5929.22,5930.59,6533,6057,12590.00
01/03/2025,12:20,5930.63,5931.97,5929.63,5931.84,7063,6702,13765.00
01/03/2025,12:25,5932.01,5933.56,5931.03,5931.49,8331,7128,15459.00
01/03/2025,12:30,5931.51,5937.85,5931.51,5937.80,9457,5313,14770.00
01/03/2025,12:35,5937.89,5940.53,5935.68,5936.81,7608,8430,16038.00
01/03/2025,12:40,5936.86,5941.67,5936.86,5941.62,17087,5270,22357.00
01/03/2025,12:45,5941.54,5941.91,5939.70,5940.17,7326,7083,14409.00
01/03/2025,12:50,5940.08,5941.16,5939.67,5940.51,7503,5692,13195.00
01/03/2025,12:55,5940.55,5940.55,5937.63,5939.70,6748,7527,14275.00
01/03/2025,13:00,5939.77,5940.59,5934.91,5936.88,7574,9379,16953.00
01/03/2025,13:05,5936.71,5939.71,5934.79,5939.27,7134,6568,13702.00
01/03/2025,13:10,5939.27,5941.60,5937.96,5941.23,8803,7120,15923.00
01/03/2025,13:15,5941.27,5942.94,5940.37,5942.47,8192,6281,14473.00
01/03/2025,13:20,5942.51,5944.91,5941.44,5944.91,8063,6238,14301.00
01/03/2025,13:25,5944.93,5945.38,5942.49,5942.51,6534,8150,14684.00
01/03/2025,13:30,5942.57,5944.23,5941.41,5944.14,8365,5991,14356.00
01/03/2025,13:35,5944.10,5946.37,5943.56,5946.09,8217,6569,14786.00
01/03/2025,13:40,5946.11,5949.34,5945.62,5949.17,7896,6578,14474.00
01/03/2025,13:45,5949.17,5949.17,5946.85,5947.11,7015,7935,14950.00
01/03/2025,13:50,5947.03,5948.29,5945.79,5946.99,6606,6191,12797.00
01/03/2025,13:55,5946.97,5947.02,5943.07,5944.82,7182,7837,15019.00
01/03/2025,14:00,5944.78,5945.08,5943.51,5944.22,8094,7394,15488.00
01/03/2025,14:05,5944.22,5944.22,5937.84,5939.14,5921,11445,17366.00
01/03/2025,14:10,5939.14,5942.45,5938.35,5941.55,8694,6765,15459.00
01/03/2025,14:15,5941.57,5943.08,5940.67,5942.91,10285,8347,18632.00
01/03/2025,14:20,5942.94,5942.94,5941.85,5942.33,8848,8560,17408.00
01/03/2025,14:25,5942.27,5942.97,5940.42,5941.26,8700,9985,18685.00
01/03/2025,14:30,5941.28,5943.32,5940.59,5943.15,11586,7971,19557.00
01/03/2025,14:35,5943.17,5943.17,5937.66,5940.31,13175,14995,28170.00
01/03/2025,14:40,5940.46,5942.55,5939.41,5940.74,12014,11312,23326.00
01/03/2025,14:45,5940.73,5940.84,5938.53,5938.72,13980,12887,26867.00
01/03/2025,14:50,5938.75,5939.80,5934.29,5936.05,15039,18002,33041.00
01/03/2025,14:55,5936.12,5939.43,5934.47,5937.02,29945,30111,60056.00
01/03/2025,15:00,5937.03,5944.92,5937.03,5942.48,560918,131546,692464.00
01/06/2025,08:35,5982.81,5995.23,5982.81,5993.17,151637,42523,194160.00
01/06/2025,08:40,5993.87,5994.78,5986.38,5989.55,27836,30617,58453.00
01/06/2025,08:45,5989.35,6003.08,5989.35,5995.68,30870,27272,58142.00
01/06/2025,08:50,5996.40,6006.12,5996.40,6003.76,28294,21098,49392.00
01/06/2025,08:55,6003.96,6005.83,5998.46,6003.24,19933,19687,39620.00
01/06/2025,09:00,6003.21,6005.63,5998.90,6002.39,16450,16383,32833.00
01/06/2025,09:05,6002.77,6006.94,6001.40,6006.72,20867,16949,37816.00
01/06/2025,09:10,6006.70,6008.13,6004.01,6008.13,18958,15203,34161.00
01/06/2025,09:15,6008.31,6011.85,6000.51,6011.17,21521,19982,41503.00
01/06/2025,09:20,6011.18,6011.87,6004.97,6008.50,17943,16167,34110.00
01/06/2025,09:25,6008.51,6011.76,6006.73,6008.74,16935,12826,29761.00
01/06/2025,09:30,6008.71,6013.59,6007.44,6012.38,15868,12683,28551.00
01/06/2025,09:35,6012.66,6013.04,6007.59,6009.09,12768,14237,27005.00
01/06/2025,09:40,6009.07,6009.21,6004.73,6004.89,12158,14090,26248.00
01/06/2025,09:45,6005.39,6009.27,6005.39,6008.23,13484,12873,26357.00
01/06/2025,09:50,6008.09,6012.92,6008.08,6009.49,13367,11452,24819.00
01/06/2025,09:55,6009.43,6015.12,6008.05,6013.89,16636,9931,26567.00
01/06/2025,10:00,6013.84,6015.71,6011.70,6012.37,14105,15811,29916.00
01/06/2025,10:05,6012.39,6014.14,6009.59,6012.15,15600,15449,31049.00
01/06/2025,10:10,6012.19,6013.07,6010.85,6012.85,11198,11645,22843.00
01/06/2025,10:15,6012.88,6015.67,6012.57,6014.72,15039,10021,25060.00
01/06/2025,10:20,6014.86,6017.17,6013.32,6016.10,16756,12641,29397.00
01/06/2025,10:25,6016.19,6017.91,6014.51,6015.07,11881,12047,23928.00
01/06/2025,10:30,6015.07,6018.97,6013.53,6018.77,14585,11806,26391.00
01/06/2025,10:35,6018.82,6020.80,6017.77,6018.60,12568,12360,24928.00
01/06/2025,10:40,6018.33,6020.82,6017.49,6020.18,11673,9572,21245.00
01/06/2025,10:45,6020.17,6021.04,6017.59,6018.32,12167,11857,24024.00
01/06/2025,10:50,6018.30,6018.54,6015.73,6017.58,14030,10405,24435.00
01/06/2025,10:55,6017.62,6019.23,6017.17,6018.59,10399,8861,19260.00
01/06/2025,11:00,6018.54,6019.39,6017.59,6018.35,9861,9799,19660.00
01/06/2025,11:05,6018.39,6018.39,6013.79,6016.92,10843,12267,23110.00
01/06/2025,11:10,6016.90,6018.01,6014.50,6017.47,9996,9734,19730.00
01/06/2025,11:15,6017.40,6017.40,6012.24,6013.18,8970,9526,18496.00
01/06/2025,11:20,6013.23,6015.03,6010.72,6011.65,10356,10255,20611.00
01/06/2025,11:25,6011.80,6012.67,6010.39,6010.76,8585,9220,17805.00
01/06/2025,11:30,6010.80,6011.24,6007.78,6009.63,9312,9356,18668.00
01/06/2025,11:35,6009.48,6010.90,6007.01,6009.93,10611,9039,19650.00
01/06/2025,11:40,6009.89,6011.29,6006.12,6006.65,9900,9260,19160.00
01/06/2025,11:45,6006.52,6006.95,6001.12,6003.20,9778,8416,18194.00
01/06/2025,11:50,6003.19,6004.49,6000.92,6002.55,9032,8591,17623.00
01/06/2025,11:55,6002.57,6003.95,5997.91,6002.68,9520,8036,17556.00
01/06/2025,12:00,6002.36,6002.36,5998.24,6001.18,8506,7485,15991.00
01/06/2025,12:05,6001.20,6001.26,5990.39,5996.31,9826,9686,19512.00
01/06/2025,12:10,5996.44,5997.90,5993.44,5995.88,7918,10301,18219.00
01/06/2025,12:15,5995.82,5996.68,5994.24,5996.13,8747,7276,16023.00
01/06/2025,12:20,5996.27,5996.51,5992.00,5994.63,8787,8314,17101.00
01/06/2025,12:25,5994.62,5998.54,5993.28,5996.14,8442,7818,16260.00
01/06/2025,12:30,5996.02,5997.86,5995.66,5997.13,7558,6143,13701.00
01/06/2025,12:35,5997.19,5997.62,5991.44,5992.82,9672,8522,18194.00
01/06/2025,12:40,5992.86,5994.60,5990.25,5992.61,8922,8305,17227.00
01/06/2025,12:45,5992.61,5992.91,5987.21,5988.31,7741,8628,16369.00
01/06/2025,12:50,5988.42,5989.07,5980.24,5980.62,8895,11274,20169.00
01/06/2025,12:55,5980.59,5986.74,5980.56,5985.25,8649,6818,15467.00
01/06/2025,13:00,5985.26,5986.50,5979.43,5979.55,6646,10895,17541.00
01/06/2025,13:05,5979.66,5980.77,5972.52,5973.14,10392,16183,26575.00
01/06/2025,13:10,5973.04,5978.35,5973.04,5975.97,9627,8384,18011.00
01/06/2025,13:15,5975.93,5978.71,5973.04,5978.65,9787,9762,19549.00
01/06/2025,13:20,5978.57,5980.99,5977.34,5979.04,7897,7393,15290.00
01/06/2025,13:25,5978.80,5980.38,5977.93,5979.21,9760,7752,17512.00
01/06/2025,13:30,5979.19,5980.17,5976.98,5977.08,8509,8992,17501.00
01/06/2025,13:35,5977.11,5978.35,5974.60,5976.18,8957,8028,16985.00
01/06/2025,13:40,5976.13,5976.42,5973.27,5974.75,7442,8881,16323.00
01/06/2025,13:45,5974.67,5975.83,5972.13,5975.80,9038,7794,16832.00
01/06/2025,13:50,5975.75,5978.38,5973.66,5977.68,10615,6727,17342.00
01/06/2025,13:55,5977.72,5977.72,5972.56,5974.38,7346,8811,16157.00
01/06/2025,14:00,5974.34,5974.85,5966.49,5967.05,9501,11642,21143.00
01/06/2025,14:05,5967.03,5971.19,5964.15,5970.64,12010,10799,22809.00
01/06/2025,14:10,5970.52,5971.71,5967.10,5969.40,9998,9901,19899.00
01/06/2025,14:15,5969.19,5971.32,5967.45,5968.84,11663,9152,20815.00
01/06/2025,14:20,5968.78,5969.53,5966.74,5969.22,13936,10142,24078.00
01/06/2025,14:25,5969.25,5975.46,5966.49,5975.29,13822,9392,23214.00
01/06/2025,14:30,5975.15,5975.15,5972.67,5973.99,12923,10420,23343.00
01/06/2025,14:35,5973.97,5977.52,5973.35,5974.11,15569,13170,28739.00
01/06/2025,14:40,5974.18,5977.63,5970.81,5971.10,16041,14047,30088.00
01/06/2025,14:45,5971.16,5972.69,5968.68,5969.56,16800,14388,31188.00
01/06/2025,14:50,5969.48,5969.85,5960.01,5960.41,17032,24737,41769.00
01/06/2025,14:55,5960.34,5972.51,5960.34,5970.65,41328,30063,71391.00
01/06/2025,15:00,5970.99,5976.90,5968.63,5975.38,99515,753455,852970.00
01/07/2025,08:35,5993.26,6000.68,5993.03,5993.29,34244,120810,155054.00
01/07/2025,08:40,5993.32,5993.85,5984.66,5984.75,24093,26897,50990.00
01/07/2025,08:45,5985.26,5993.45,5984.83,5993.30,21902,19932,41834.00
01/07/2025,08:50,5993.30,5996.34,5989.44,5989.66,20604,20616,41220.00
01/07/2025,08:55,5989.64,5996.84,5988.28,5991.40,18958,17034,35992.00
01/07/2025,09:00,5991.28,5994.28,5984.57,5986.20,20974,22446,43420.00
01/07/2025,09:05,5985.92,5985.92,5959.25,5959.77,20761,32994,53755.00
01/07/2025,09:10,5959.65,5963.79,5951.35,5953.11,17247,22712,39959.00
01/07/2025,09:15,5952.56,5959.25,5949.90,5953.00,17090,18157,35247.00
01/07/2025,09:20,5953.10,5953.89,5942.80,5950.66,17082,21275,38357.00
01/07/2025,09:25,5950.72,5961.91,5950.72,5960.91,16533,14195,30728.00
01/07/2025,09:30,5960.85,5968.10,5958.79,5959.35,17190,17162,34352.00
01/07/2025,09:35,5958.92,5959.85,5943.74,5947.51,17611,21311,38922.00
01/07/2025,09:40,5947.60,5951.49,5930.79,5931.87,18000,22626,40626.00
01/07/2025,09:45,5931.88,5936.21,5929.68,5934.70,17287,17626,34913.00
01/07/2025,09:50,5934.95,5934.95,5925.51,5932.01,15875,16005,31880.00
01/07/2025,09:55,5931.99,5943.73,5930.61,5940.65,17594,16757,34351.00
01/07/2025,10:00,5940.80,5957.13,5940.80,5957.10,19017,12927,31944.00
01/07/2025,10:05,5957.14,5959.55,5953.27,5956.83,15405,13233,28638.00
01/07/2025,10:10,5956.98,5957.84,5950.95,5955.65,13819,13086,26905.00
01/07/2025,10:15,5955.27,5956.17,5945.06,5947.69,11553,13121,24674.00
01/07/2025,10:20,5947.62,5950.51,5944.37,5947.22,12443,11760,24203.00
01/07/2025,10:25,5947.30,5952.81,5944.24,5949.35,12344,10788,23132.00
01/07/2025,10:30,5949.32,5957.04,5948.56,5954.26,13251,11361,24612.00
01/07/2025,10:35,5954.21,5954.54,5944.03,5944.57,11105,13609,24714.00
01/07/2025,10:40,5944.65,5952.21,5937.62,5951.93,12445,9950,22395.00
01/07/2025,10:45,5952.06,5954.93,5944.53,5946.02,11183,11203,22386.00
01/07/2025,10:50,5945.85,5949.59,5944.43,5945.37,10434,8140,18574.00
01/07/2025,10:55,5945.28,5945.28,5932.19,5932.37,8392,14222,22614.00
01/07/2025,11:00,5932.73,5934.96,5928.63,5930.03,8409,9392,17801.00
01/07/2025,11:05,5929.89,5935.25,5929.89,5931.59,10449,8796,19245.00
01/07/2025,11:10,5931.83,5933.07,5929.02,5931.48,7688,9777,17465.00
01/07/2025,11:15,5931.41,5936.49,5928.03,5936.46,8962,7374,16336.00
01/07/2025,11:20,5936.44,5939.48,5934.36,5937.81,8000,7913,15913.00
01/07/2025,11:25,5937.81,5937.81,5930.32,5930.50,6889,9062,15951.00
01/07/2025,11:30,5930.49,5931.77,5925.90,5929.20,8756,9372,18128.00
01/07/2025,11:35,5929.34,5937.83,5929.00,5936.30,9969,6857,16826.00
01/07/2025,11:40,5936.15,5936.16,5927.99,5930.00,7241,7858,15099.00
01/07/2025,11:45,5930.09,5930.67,5926.26,5927.00,6475,6910,13385.00
01/07/2025,11:50,5926.96,5927.06,5921.97,5923.21,6732,7652,14384.00
01/07/2025,11:55,5923.34,5924.50,5919.46,5924.47,8632,6331,14963.00
01/07/2025,12:00,5924.62,5932.16,5924.49,5931.94,8911,6609,15520.00
01/07/2025,12:05,5931.96,5936.49,5931.45,5935.44,8924,6288,15212.00
01/07/2025,12:10,5935.45,5941.14,5934.51,5940.82,8665,6232,14897.00
01/07/2025,12:15,5940.86,5942.02,5939.11,5941.42,8674,6849,15523.00
01/07/2025,12:20,5941.50,5943.22,5938.65,5942.90,8084,7056,15140.00
01/07/2025,12:25,5942.81,5944.95,5941.70,5943.96,8493,7498,15991.00
01/07/2025,12:30,5944.12,5947.25,5943.27,5945.75,8451,6470,14921.00
01/07/2025,12:35,5945.71,5945.71,5940.65,5941.62,6528,8343,14871.00
01/07/2025,12:40,5941.68,5942.08,5935.93,5937.25,7680,8830,16510.00
01/07/2025,12:45,5937.27,5937.60,5930.88,5932.52,6547,7932,14479.00
01/07/2025,12:50,5932.42,5935.50,5932.38,5934.15,8004,7225,15229.00
01/07/2025,12:55,5934.02,5935.51,5932.44,5933.39,7003,6606,13609.00
01/07/2025,13:00,5933.30,5933.89,5931.42,5933.03,6620,5935,12555.00
01/07/2025,13:05,5933.07,5936.92,5932.06,5934.22,8056,7714,15770.00
01/07/2025,13:10,5934.36,5936.72,5933.44,5935.63,7886,7671,15557.00
01/07/2025,13:15,5935.59,5938.16,5934.43,5934.46,8070,9998,18068.00
01/07/2025,13:20,5934.53,5934.54,5931.51,5932.38,7195,8573,15768.00
01/07/2025,13:25,5932.49,5933.06,5928.99,5931.36,7401,8924,16325.00
01/07/2025,13:30,5931.38,5933.85,5931.38,5933.61,9337,9951,19288.00
01/07/2025,13:35,5933.39,5933.52,5928.21,5929.11,5649,8921,14570.00
01/07/2025,13:40,5929.11,5929.92,5923.89,5923.95,6518,10477,16995.00
01/07/2025,13:45,5923.99,5929.14,5921.51,5928.72,9285,8630,17915.00
01/07/2025,13:50,5928.85,5930.66,5923.30,5923.47,6714,9671,16385.00
01/07/2025,13:55,5923.55,5926.84,5923.30,5924.19,6791,7940,14731.00
01/07/2025,14:00,5924.19,5924.91,5922.36,5923.48,9186,9574,18760.00
01/07/2025,14:05,5923.46,5924.01,5916.43,5919.14,9174,14380,23554.00
01/07/2025,14:10,5919.24,5920.87,5913.84,5914.62,9384,12324,21708.00
01/07/2025,14:15,5914.57,5914.57,5909.53,5911.27,10038,16416,26454.00
01/07/2025,14:20,5911.25,5913.36,5907.89,5908.63,11564,16648,28212.00
01/07/2025,14:25,5908.54,5908.54,5900.25,5901.83,11436,16324,27760.00
01/07/2025,14:30,5901.54,5904.76,5900.32,5901.40,13032,12619,25651.00
01/07/2025,14:35,5901.29,5903.88,5896.16,5896.24,12943,18858,31801.00
01/07/2025,14:40,5896.24,5900.19,5890.68,5900.19,18642,16635,35277.00
01/07/2025,14:45,5900.25,5907.15,5899.99,5900.11,19830,18250,38080.00
01/07/2025,14:50,5900.11,5905.29,5898.34,5904.37,21139,18583,39722.00
01/07/2025,14:55,5904.29,5908.49,5901.35,5907.85,34023,35872,69895.00
01/07/2025,15:00,5907.75,5911.25,5907.41,5909.03,141705,652359,794064.00
01/08/2025,08:35,5910.66,5910.66,5897.42,5903.75,29918,116076,145994.00
01/08/2025,08:40,5903.68,5907.00,5896.00,5896.00,20236,23735,43971.00
01/08/2025,08:45,5895.87,5903.94,5893.54,5899.62,19936,23216,43152.00
01/08/2025,08:50,5899.67,5903.73,5891.87,5902.45,19672,18315,37987.00
01/08/2025,08:55,5902.99,5907.17,5888.71,5893.57,17880,19192,37072.00
01/08/2025,09:00,5894.05,5899.17,5891.45,5896.73,15576,15263,30839.00
01/08/2025,09:05,5895.33,5909.67,5894.14,5908.54,22701,16857,39558.00
01/08/2025,09:10,5908.46,5908.93,5903.34,5905.28,16485,16186,32671.00
01/08/2025,09:15,5905.30,5908.30,5885.89,5885.89,13983,25407,39390.00
01/08/2025,09:20,5886.41,5893.20,5883.84,5891.98,17813,15741,33554.00
01/08/2025,09:25,5892.01,5895.16,5882.64,5893.91,15020,14549,29569.00
01/08/2025,09:30,5893.76,5895.63,5886.08,5887.75,11963,13723,25686.00
01/08/2025,09:35,5887.82,5892.53,5887.02,5892.02,12515,11761,24276.00
01/08/2025,09:40,5891.97,5904.31,5891.90,5896.93,15869,12514,28383.00
01/08/2025,09:45,5896.82,5898.54,5893.20,5894.65,11500,12218,23718.00
01/08/2025,09:50,5894.74,5897.07,5891.46,5896.75,10131,9718,19849.00
01/08/2025,09:55,5896.77,5907.19,5896.77,5904.45,12051,12343,24394.00
01/08/2025,10:00,5904.38,5907.25,5903.24,5906.98,11960,9434,21394.00
01/08/2025,10:05,5907.05,5907.40,5900.83,5901.25,11292,10676,21968.00
01/08/2025,10:10,5901.18,5904.59,5895.26,5902.19,12277,11252,23529.00
01/08/2025,10:15,5902.17,5907.36,5902.17,5903.94,10938,10549,21487.00
01/08/2025,10:20,5903.73,5904.34,5900.22,5903.84,10159,9238,19397.00
01/08/2025,10:25,5903.90,5909.76,5903.90,5907.58,11880,7746,19626.00
01/08/2025,10:30,5907.82,5908.61,5902.82,5903.70,9771,9927,19698.00
01/08/2025,10:35,5903.70,5909.48,5903.70,5908.46,11618,7646,19264.00
01/08/2025,10:40,5908.28,5917.39,5908.28,5917.03,11662,6872,18534.00
01/08/2025,10:45,5917.01,5922.03,5915.04,5920.03,13168,9237,22405.00
01/08/2025,10:50,5920.00,5920.03,5917.25,5918.04,8088,12556,20644.00
01/08/2025,10:55,5917.97,5918.40,5915.06,5915.81,8144,8064,16208.00
01/08/2025,11:00,5915.87,5918.06,5913.23,5917.02,8203,6795,14998.00
01/08/2025,11:05,5916.97,5917.00,5907.60,5907.60,9049,10136,19185.00
01/08/2025,11:10,5907.65,5908.07,5900.44,5903.26,9501,8513,18014.00
01/08/2025,11:15,5903.25,5903.37,5895.18,5895.69,7787,9750,17537.00
01/08/2025,11:20,5895.70,5897.85,5893.89,5896.61,9594,7785,17379.00
01/08/2025,11:25,5896.62,5898.11,5887.77,5889.56,9816,13524,23340.00
01/08/2025,11:30,5889.53,5891.19,5877.23,5878.49,10330,14589,24919.00
01/08/2025,11:35,5878.57,5882.99,5874.78,5881.08,11979,10494,22473.00
01/08/2025,11:40,5881.01,5882.46,5878.47,5878.95,7998,9490,17488.00
01/08/2025,11:45,5878.75,5887.20,5878.16,5886.93,10427,7853,18280.00
01/08/2025,11:50,5887.07,5888.52,5883.05,5883.56,8714,10102,18816.00
01/08/2025,11:55,5883.60,5890.49,5883.60,5888.99,8232,7352,15584.00
01/08/2025,12:00,5889.05,5894.74,5888.01,5892.64,7910,6655,14565.00
01/08/2025,12:05,5892.54,5904.97,5892.02,5903.11,13013,10830,23843.00
01/08/2025,12:10,5903.16,5906.36,5901.05,5903.96,9661,9177,18838.00
01/08/2025,12:15,5903.55,5907.39,5903.08,5905.02,10773,8153,18926.00
01/08/2025,12:20,5905.00,5909.43,5904.83,5908.15,9412,7222,16634.00
01/08/2025,12:25,5908.14,5909.43,5904.26,5909.43,9853,6675,16528.00
01/08/2025,12:30,5909.41,5917.89,5909.27,5914.27,10992,10085,21077.00
01/08/2025,12:35,5914.18,5914.18,5910.23,5910.43,7637,9573,17210.00
01/08/2025,12:40,5910.50,5916.67,5910.50,5915.72,9234,7038,16272.00
01/08/2025,12:45,5915.80,5915.80,5911.24,5914.51,8486,7639,16125.00
01/08/2025,12:50,5914.50,5914.50,5907.03,5907.03,7127,9088,16215.00
01/08/2025,12:55,5907.13,5908.14,5893.20,5894.06,6456,11290,17746.00
01/08/2025,13:00,5894.69,5901.28,5894.08,5900.80,9497,7380,16877.00
01/08/2025,13:05,5900.74,5901.14,5894.44,5899.77,9456,8346,17802.00
01/08/2025,13:10,5899.76,5917.13,5899.76,5917.12,13306,8799,22105.00
01/08/2025,13:15,5917.16,5917.24,5903.55,5903.96,8258,11088,19346.00
01/08/2025,13:20,5903.97,5915.16,5903.97,5915.16,10515,6382,16897.00
01/08/2025,13:25,5915.29,5922.67,5913.98,5920.80,10802,8120,18922.00
01/08/2025,13:30,5920.86,5927.89,5917.71,5925.32,11492,7961,19453.00
01/08/2025,13:35,5925.37,5925.37,5912.61,5913.13,8060,11466,19526.00
01/08/2025,13:40,5913.11,5915.87,5909.78,5909.78,8162,9447,17609.00
01/08/2025,13:45,5909.81,5910.82,5905.54,5907.56,8742,8574,17316.00
01/08/2025,13:50,5907.62,5911.64,5906.58,5909.65,8226,6711,14937.00
01/08/2025,13:55,5909.61,5911.51,5905.45,5905.74,7925,7339,15264.00
01/08/2025,14:00,5905.87,5909.89,5904.90,5907.60,7640,8559,16199.00
01/08/2025,14:05,5907.61,5911.37,5906.98,5911.15,10831,7245,18076.00
01/08/2025,14:10,5911.26,5911.98,5905.44,5906.90,8184,9326,17510.00
01/08/2025,14:15,5906.95,5909.57,5901.99,5902.12,10460,12006,22466.00
01/08/2025,14:20,5902.09,5910.71,5902.09,5909.84,11917,8895,20812.00
01/08/2025,14:25,5909.96,5913.65,5909.96,5912.92,10053,9121,19174.00
01/08/2025,14:30,5912.88,5915.03,5910.38,5913.49,10772,11395,22167.00
01/08/2025,14:35,5913.57,5914.94,5908.47,5908.50,11383,14211,25594.00
01/08/2025,14:40,5908.55,5910.29,5905.76,5905.88,11550,14400,25950.00
01/08/2025,14:45,5905.87,5912.48,5905.17,5912.05,17480,13298,30778.00
01/08/2025,14:50,5911.68,5912.42,5909.94,5911.32,17978,16590,34568.00
01/08/2025,14:55,5911.36,5918.21,5911.36,5917.11,35432,28207,63639.00
01/08/2025,15:00,5917.11,5921.10,5914.38,5918.23,612051,183980,796031.00
01/10/2025,08:35,5890.35,5890.35,5864.86,5873.50,155312,52685,207997.00
01/10/2025,08:40,5874.26,5875.61,5856.33,5860.51,26003,37399,63402.00
01/10/2025,08:45,5859.63,5865.55,5855.80,5865.20,27046,26367,53413.00
01/10/2025,08:50,5865.14,5869.24,5846.32,5848.74,20489,31795,52284.00
01/10/2025,08:55,5848.57,5853.67,5844.60,5845.67,19810,26073,45883.00
01/10/2025,09:00,5845.72,5851.89,5845.01,5850.85,19894,21338,41232.00
01/10/2025,09:05,5851.36,5851.36,5820.15,5823.52,22122,33299,55421.00
01/10/2025,09:10,5823.33,5827.94,5816.05,5817.27,18994,22046,41040.00
01/10/2025,09:15,5817.70,5821.41,5813.62,5817.77,19001,19180,38181.00
